x,y,label,filename,slide,split,tumortype
3684.0,1540.0,1,175.tiff,175,val,canine lung cancer
3200.0,1426.0,0,175.tiff,175,val,canine lung cancer
314.0,2362.0,0,175.tiff,175,val,canine lung cancer
891.0,3366.0,0,175.tiff,175,val,canine lung cancer
1272.0,3592.0,1,175.tiff,175,val,canine lung cancer
2643.0,3103.0,1,175.tiff,175,val,canine lung cancer
2409.0,3462.0,1,175.tiff,175,val,canine lung cancer
1578.0,3101.0,0,175.tiff,175,val,canine lung cancer
2986.0,3217.0,1,175.tiff,175,val,canine lung cancer
4761.0,2771.0,0,175.tiff,175,val,canine lung cancer
6546.0,2820.0,0,175.tiff,175,val,canine lung cancer
1361.0,4394.0,1,175.tiff,175,val,canine lung cancer
1891.0,3863.0,1,175.tiff,175,val,canine lung cancer
480.0,4877.0,0,175.tiff,175,val,canine lung cancer
107.5,327.0,1,175.tiff,175,val,canine lung cancer
2023.0,1433.0,0,175.tiff,175,val,canine lung cancer
5322.5,850.5,1,175.tiff,175,val,canine lung cancer
899.5,2491.5,1,175.tiff,175,val,canine lung cancer
5865.5,193.5,0,175.tiff,175,val,canine lung cancer
106.0,2922.5,1,175.tiff,175,val,canine lung cancer
1318.5,3810.5,0,175.tiff,175,val,canine lung cancer
3554.0,3113.5,0,175.tiff,175,val,canine lung cancer
4846.5,3358.0,0,175.tiff,175,val,canine lung cancer
6389.5,3217.5,1,175.tiff,175,val,canine lung cancer
4829.0,1290.0,0,175.tiff,175,val,canine lung cancer
4773.5,1888.0,0,175.tiff,175,val,canine lung cancer
796.0,91.0,1,176.tiff,176,train,canine lung cancer
2595.0,765.0,0,176.tiff,176,train,canine lung cancer
2858.0,116.0,1,176.tiff,176,train,canine lung cancer
2184.0,1543.0,1,176.tiff,176,train,canine lung cancer
2140.0,1443.0,0,176.tiff,176,train,canine lung cancer
1866.0,1342.0,0,176.tiff,176,train,canine lung cancer
3889.0,1353.0,0,176.tiff,176,train,canine lung cancer
4587.0,1294.0,0,176.tiff,176,train,canine lung cancer
4263.0,2321.0,1,176.tiff,176,train,canine lung cancer
4327.0,1840.0,1,176.tiff,176,train,canine lung cancer
4420.0,1816.0,1,176.tiff,176,train,canine lung cancer
4758.0,1868.0,1,176.tiff,176,train,canine lung cancer
6565.0,2422.0,1,176.tiff,176,train,canine lung cancer
590.0,2953.0,1,176.tiff,176,train,canine lung cancer
1378.0,2738.0,0,176.tiff,176,train,canine lung cancer
2350.0,3185.0,1,176.tiff,176,train,canine lung cancer
6291.0,3526.0,1,176.tiff,176,train,canine lung cancer
805.0,3788.0,0,176.tiff,176,train,canine lung cancer
3376.0,3786.0,0,176.tiff,176,train,canine lung cancer
669.0,4658.0,1,176.tiff,176,train,canine lung cancer
4244.0,4877.0,0,176.tiff,176,train,canine lung cancer
3753.0,4524.0,0,176.tiff,176,train,canine lung cancer
499.0,445.0,0,177.tiff,177,train,canine lung cancer
3652.0,894.0,1,177.tiff,177,train,canine lung cancer
4596.0,853.0,1,177.tiff,177,train,canine lung cancer
506.0,1655.0,1,177.tiff,177,train,canine lung cancer
1454.0,1084.0,1,177.tiff,177,train,canine lung cancer
677.0,1316.0,0,177.tiff,177,train,canine lung cancer
891.0,1641.0,0,177.tiff,177,train,canine lung cancer
456.0,1520.0,1,177.tiff,177,train,canine lung cancer
261.0,1357.0,1,177.tiff,177,train,canine lung cancer
3417.0,1254.0,0,177.tiff,177,train,canine lung cancer
3410.0,1045.0,1,177.tiff,177,train,canine lung cancer
4075.0,1631.0,1,177.tiff,177,train,canine lung cancer
4237.0,1386.0,1,177.tiff,177,train,canine lung cancer
3078.0,1378.0,1,177.tiff,177,train,canine lung cancer
3449.0,640.0,1,177.tiff,177,train,canine lung cancer
4637.0,1285.0,1,177.tiff,177,train,canine lung cancer
5084.0,1538.0,0,177.tiff,177,train,canine lung cancer
585.0,2502.0,1,177.tiff,177,train,canine lung cancer
226.0,1945.0,1,177.tiff,177,train,canine lung cancer
151.0,2452.0,1,177.tiff,177,train,canine lung cancer
1693.0,2289.0,1,177.tiff,177,train,canine lung cancer
2038.0,2638.0,0,177.tiff,177,train,canine lung cancer
2347.0,2045.0,1,177.tiff,177,train,canine lung cancer
2378.0,1847.0,0,177.tiff,177,train,canine lung cancer
3383.0,2004.0,1,177.tiff,177,train,canine lung cancer
5223.0,2153.0,1,177.tiff,177,train,canine lung cancer
5146.0,2085.0,1,177.tiff,177,train,canine lung cancer
4528.0,2229.0,1,177.tiff,177,train,canine lung cancer
4769.0,2073.0,1,177.tiff,177,train,canine lung cancer
4772.0,2519.0,1,177.tiff,177,train,canine lung cancer
4861.0,2429.0,1,177.tiff,177,train,canine lung cancer
6277.0,2422.0,1,177.tiff,177,train,canine lung cancer
6504.0,2629.0,1,177.tiff,177,train,canine lung cancer
425.0,3408.0,1,177.tiff,177,train,canine lung cancer
1416.0,3516.0,1,177.tiff,177,train,canine lung cancer
1492.0,3511.0,1,177.tiff,177,train,canine lung cancer
1003.0,3079.0,1,177.tiff,177,train,canine lung cancer
1698.0,2958.0,1,177.tiff,177,train,canine lung cancer
2735.0,2846.0,1,177.tiff,177,train,canine lung cancer
2558.0,2799.0,1,177.tiff,177,train,canine lung cancer
391.0,3328.0,0,177.tiff,177,train,canine lung cancer
870.0,3456.0,1,177.tiff,177,train,canine lung cancer
519.0,3338.0,1,177.tiff,177,train,canine lung cancer
4317.0,2932.0,1,177.tiff,177,train,canine lung cancer
4620.0,3293.0,1,177.tiff,177,train,canine lung cancer
4728.0,3506.0,1,177.tiff,177,train,canine lung cancer
4848.0,3430.0,0,177.tiff,177,train,canine lung cancer
5009.0,3382.0,1,177.tiff,177,train,canine lung cancer
5262.0,2762.0,1,177.tiff,177,train,canine lung cancer
5747.0,3246.0,1,177.tiff,177,train,canine lung cancer
5716.0,3019.0,1,177.tiff,177,train,canine lung cancer
6100.0,2925.0,1,177.tiff,177,train,canine lung cancer
6208.0,3349.0,1,177.tiff,177,train,canine lung cancer
6151.0,3412.0,1,177.tiff,177,train,canine lung cancer
783.0,3634.0,1,177.tiff,177,train,canine lung cancer
1637.0,3752.0,1,177.tiff,177,train,canine lung cancer
4930.0,3963.0,1,177.tiff,177,train,canine lung cancer
5333.0,4268.0,0,177.tiff,177,train,canine lung cancer
5541.0,3991.0,0,177.tiff,177,train,canine lung cancer
4796.0,3921.0,0,177.tiff,177,train,canine lung cancer
6086.0,4219.0,1,177.tiff,177,train,canine lung cancer
6412.0,4006.0,1,177.tiff,177,train,canine lung cancer
6371.0,3953.0,0,177.tiff,177,train,canine lung cancer
6243.0,4375.0,0,177.tiff,177,train,canine lung cancer
6348.0,4740.0,1,177.tiff,177,train,canine lung cancer
821.0,362.0,1,177.tiff,177,train,canine lung cancer
1743.0,829.0,1,177.tiff,177,train,canine lung cancer
995.0,1339.0,0,177.tiff,177,train,canine lung cancer
3102.0,1680.0,0,177.tiff,177,train,canine lung cancer
2871.0,1365.0,1,177.tiff,177,train,canine lung cancer
3227.0,1002.0,0,177.tiff,177,train,canine lung cancer
4424.0,1238.0,1,177.tiff,177,train,canine lung cancer
3274.0,2058.0,1,177.tiff,177,train,canine lung cancer
4708.0,2134.0,0,177.tiff,177,train,canine lung cancer
5735.0,2418.0,0,177.tiff,177,train,canine lung cancer
5347.0,2112.0,0,177.tiff,177,train,canine lung cancer
5913.0,1968.0,0,177.tiff,177,train,canine lung cancer
3128.0,2966.0,0,177.tiff,177,train,canine lung cancer
6032.0,3513.0,0,177.tiff,177,train,canine lung cancer
178.0,4712.0,1,177.tiff,177,train,canine lung cancer
1403.0,4619.0,1,177.tiff,177,train,canine lung cancer
40.5,1830.5,0,177.tiff,177,train,canine lung cancer
5568.5,2484.5,0,177.tiff,177,train,canine lung cancer
5237.0,1082.5,0,177.tiff,177,train,canine lung cancer
905.5,1176.5,0,177.tiff,177,train,canine lung cancer
4744.5,1902.5,0,177.tiff,177,train,canine lung cancer
13.5,2335.0,0,177.tiff,177,train,canine lung cancer
2669.0,2344.0,0,177.tiff,177,train,canine lung cancer
3474.0,1102.5,0,177.tiff,177,train,canine lung cancer
1362.5,4120.5,0,177.tiff,177,train,canine lung cancer
2326.0,3232.5,0,177.tiff,177,train,canine lung cancer
3114.0,611.0,0,177.tiff,177,train,canine lung cancer
2774.0,2369.0,0,177.tiff,177,train,canine lung cancer
3740.5,2587.5,0,177.tiff,177,train,canine lung cancer
1716.0,815.0,1,178.tiff,178,train,canine lung cancer
1367.0,568.0,0,178.tiff,178,train,canine lung cancer
2451.0,164.0,1,178.tiff,178,train,canine lung cancer
3440.0,198.0,1,178.tiff,178,train,canine lung cancer
3711.0,716.0,0,178.tiff,178,train,canine lung cancer
6444.0,285.0,0,178.tiff,178,train,canine lung cancer
1222.0,1827.0,0,178.tiff,178,train,canine lung cancer
1442.0,2080.0,1,178.tiff,178,train,canine lung cancer
1596.0,2118.0,1,178.tiff,178,train,canine lung cancer
606.0,1964.0,1,178.tiff,178,train,canine lung cancer
1848.0,1809.0,1,178.tiff,178,train,canine lung cancer
2796.0,1549.0,1,178.tiff,178,train,canine lung cancer
2766.0,1017.0,1,178.tiff,178,train,canine lung cancer
3121.0,1135.0,1,178.tiff,178,train,canine lung cancer
2977.0,1317.0,1,178.tiff,178,train,canine lung cancer
4105.0,1171.0,1,178.tiff,178,train,canine lung cancer
4724.0,1512.0,1,178.tiff,178,train,canine lung cancer
4394.0,1489.0,1,178.tiff,178,train,canine lung cancer
5815.0,989.0,1,178.tiff,178,train,canine lung cancer
4677.0,1259.0,1,178.tiff,178,train,canine lung cancer
4811.0,1027.0,0,178.tiff,178,train,canine lung cancer
4948.0,1612.0,0,178.tiff,178,train,canine lung cancer
190.0,2463.0,0,178.tiff,178,train,canine lung cancer
2222.0,2113.0,1,178.tiff,178,train,canine lung cancer
2361.0,2019.0,1,178.tiff,178,train,canine lung cancer
2609.0,2553.0,1,178.tiff,178,train,canine lung cancer
1937.0,1908.0,0,178.tiff,178,train,canine lung cancer
4132.0,2219.0,1,178.tiff,178,train,canine lung cancer
4424.0,2319.0,1,178.tiff,178,train,canine lung cancer
5016.0,2184.0,1,178.tiff,178,train,canine lung cancer
5763.0,2488.0,1,178.tiff,178,train,canine lung cancer
4765.0,2721.0,1,178.tiff,178,train,canine lung cancer
5143.0,2167.0,1,178.tiff,178,train,canine lung cancer
5497.0,2191.0,1,178.tiff,178,train,canine lung cancer
5413.0,2213.0,0,178.tiff,178,train,canine lung cancer
6367.0,2554.0,1,178.tiff,178,train,canine lung cancer
5792.0,1890.0,1,178.tiff,178,train,canine lung cancer
6352.0,2010.0,0,178.tiff,178,train,canine lung cancer
2535.0,2990.0,1,178.tiff,178,train,canine lung cancer
2590.0,2868.0,1,178.tiff,178,train,canine lung cancer
3260.0,2777.0,1,178.tiff,178,train,canine lung cancer
6211.0,3171.0,1,178.tiff,178,train,canine lung cancer
6236.0,2972.0,1,178.tiff,178,train,canine lung cancer
1034.0,4398.0,1,178.tiff,178,train,canine lung cancer
849.0,4412.0,1,178.tiff,178,train,canine lung cancer
1521.0,4050.0,0,178.tiff,178,train,canine lung cancer
1513.0,3742.0,1,178.tiff,178,train,canine lung cancer
5441.0,3656.0,1,178.tiff,178,train,canine lung cancer
3200.5,425.5,0,178.tiff,178,train,canine lung cancer
5553.5,489.0,0,178.tiff,178,train,canine lung cancer
1268.5,2689.5,0,178.tiff,178,train,canine lung cancer
4933.5,1570.5,0,178.tiff,178,train,canine lung cancer
5463.5,4638.0,0,178.tiff,178,train,canine lung cancer
5855.0,68.5,0,178.tiff,178,train,canine lung cancer
4880.0,4399.0,0,178.tiff,178,train,canine lung cancer
5151.5,473.0,1,178.tiff,178,train,canine lung cancer
4060.5,2890.5,0,178.tiff,178,train,canine lung cancer
5144.0,4175.5,0,178.tiff,178,train,canine lung cancer
4303.0,2100.5,0,178.tiff,178,train,canine lung cancer
2116.0,2413.0,0,178.tiff,178,train,canine lung cancer
2770.5,341.5,0,178.tiff,178,train,canine lung cancer
6126.0,2688.0,1,178.tiff,178,train,canine lung cancer
3405.5,872.5,0,178.tiff,178,train,canine lung cancer
1876.5,1485.0,0,178.tiff,178,train,canine lung cancer
3426.5,2046.5,0,178.tiff,178,train,canine lung cancer
3053.5,2552.5,0,178.tiff,178,train,canine lung cancer
1485.0,872.0,1,179.tiff,179,train,canine lung cancer
349.0,340.0,0,179.tiff,179,train,canine lung cancer
209.0,824.0,0,179.tiff,179,train,canine lung cancer
2351.0,618.0,0,179.tiff,179,train,canine lung cancer
2753.0,429.0,1,179.tiff,179,train,canine lung cancer
2662.0,566.0,0,179.tiff,179,train,canine lung cancer
2918.0,569.0,1,179.tiff,179,train,canine lung cancer
4187.0,885.0,1,179.tiff,179,train,canine lung cancer
4281.0,20.0,1,179.tiff,179,train,canine lung cancer
5531.0,570.0,0,179.tiff,179,train,canine lung cancer
5309.0,850.0,1,179.tiff,179,train,canine lung cancer
198.0,1489.0,1,179.tiff,179,train,canine lung cancer
817.0,1457.0,1,179.tiff,179,train,canine lung cancer
781.0,1162.0,1,179.tiff,179,train,canine lung cancer
1070.0,1027.0,1,179.tiff,179,train,canine lung cancer
2680.0,1841.0,1,179.tiff,179,train,canine lung cancer
4644.0,1220.0,0,179.tiff,179,train,canine lung cancer
4872.0,1011.0,0,179.tiff,179,train,canine lung cancer
6099.0,1581.0,1,179.tiff,179,train,canine lung cancer
413.0,2489.0,1,179.tiff,179,train,canine lung cancer
1186.0,2740.0,1,179.tiff,179,train,canine lung cancer
580.0,2077.0,0,179.tiff,179,train,canine lung cancer
1969.0,2213.0,1,179.tiff,179,train,canine lung cancer
2683.0,2527.0,1,179.tiff,179,train,canine lung cancer
2304.0,2526.0,0,179.tiff,179,train,canine lung cancer
2553.0,2172.0,1,179.tiff,179,train,canine lung cancer
3192.0,2196.0,1,179.tiff,179,train,canine lung cancer
3823.0,2368.0,1,179.tiff,179,train,canine lung cancer
3691.0,2530.0,0,179.tiff,179,train,canine lung cancer
4123.0,1842.0,0,179.tiff,179,train,canine lung cancer
3072.0,2199.0,1,179.tiff,179,train,canine lung cancer
993.0,3377.0,1,179.tiff,179,train,canine lung cancer
465.0,3666.0,1,179.tiff,179,train,canine lung cancer
242.0,3400.0,1,179.tiff,179,train,canine lung cancer
226.0,3114.0,0,179.tiff,179,train,canine lung cancer
3605.0,2862.0,0,179.tiff,179,train,canine lung cancer
5394.0,3475.0,0,179.tiff,179,train,canine lung cancer
5321.0,2853.0,0,179.tiff,179,train,canine lung cancer
5030.0,2735.0,1,179.tiff,179,train,canine lung cancer
172.0,4051.0,1,179.tiff,179,train,canine lung cancer
823.0,3942.0,1,179.tiff,179,train,canine lung cancer
1096.0,4126.0,1,179.tiff,179,train,canine lung cancer
1294.0,4379.0,1,179.tiff,179,train,canine lung cancer
790.0,3681.0,0,179.tiff,179,train,canine lung cancer
1591.0,3737.0,0,179.tiff,179,train,canine lung cancer
4780.0,4058.0,1,179.tiff,179,train,canine lung cancer
5591.0,4376.0,1,179.tiff,179,train,canine lung cancer
5574.0,3724.0,0,179.tiff,179,train,canine lung cancer
5984.0,4683.0,1,179.tiff,179,train,canine lung cancer
5787.0,4481.0,1,179.tiff,179,train,canine lung cancer
5094.0,4486.0,1,179.tiff,179,train,canine lung cancer
4689.0,4538.0,0,179.tiff,179,train,canine lung cancer
6532.0,4079.0,0,179.tiff,179,train,canine lung cancer
6016.0,3897.0,1,179.tiff,179,train,canine lung cancer
697.0,4678.0,1,179.tiff,179,train,canine lung cancer
1086.0,4680.0,1,179.tiff,179,train,canine lung cancer
46.0,4578.0,1,179.tiff,179,train,canine lung cancer
1701.0,4891.0,1,179.tiff,179,train,canine lung cancer
4969.0,3140.0,0,179.tiff,179,train,canine lung cancer
4869.0,2205.0,1,179.tiff,179,train,canine lung cancer
3788.5,2791.5,1,179.tiff,179,train,canine lung cancer
4366.0,1906.0,0,179.tiff,179,train,canine lung cancer
498.5,867.5,1,179.tiff,179,train,canine lung cancer
406.0,483.0,0,180.tiff,180,train,canine lung cancer
2145.0,185.0,1,180.tiff,180,train,canine lung cancer
2176.0,269.0,0,180.tiff,180,train,canine lung cancer
2111.0,708.0,1,180.tiff,180,train,canine lung cancer
3141.0,740.0,1,180.tiff,180,train,canine lung cancer
4284.0,522.0,1,180.tiff,180,train,canine lung cancer
4607.0,321.0,1,180.tiff,180,train,canine lung cancer
5027.0,854.0,0,180.tiff,180,train,canine lung cancer
1637.0,1590.0,1,180.tiff,180,train,canine lung cancer
1805.0,1509.0,1,180.tiff,180,train,canine lung cancer
2933.0,1669.0,0,180.tiff,180,train,canine lung cancer
3231.0,1430.0,1,180.tiff,180,train,canine lung cancer
3368.0,1807.0,0,180.tiff,180,train,canine lung cancer
828.0,2367.0,0,180.tiff,180,train,canine lung cancer
1470.0,2217.0,1,180.tiff,180,train,canine lung cancer
117.0,1890.0,1,180.tiff,180,train,canine lung cancer
2075.0,2263.0,1,180.tiff,180,train,canine lung cancer
2328.0,2446.0,1,180.tiff,180,train,canine lung cancer
3755.0,2313.0,1,180.tiff,180,train,canine lung cancer
3271.0,2404.0,1,180.tiff,180,train,canine lung cancer
3040.0,2227.0,0,180.tiff,180,train,canine lung cancer
5886.0,2673.0,1,180.tiff,180,train,canine lung cancer
2386.0,2895.0,1,180.tiff,180,train,canine lung cancer
3455.0,3077.0,0,180.tiff,180,train,canine lung cancer
5563.0,3132.0,1,180.tiff,180,train,canine lung cancer
4431.0,2859.0,0,180.tiff,180,train,canine lung cancer
5939.0,692.0,0,180.tiff,180,train,canine lung cancer
3542.0,3010.0,0,180.tiff,180,train,canine lung cancer
3349.0,2338.0,1,180.tiff,180,train,canine lung cancer
2904.0,2935.0,0,180.tiff,180,train,canine lung cancer
2886.5,3588.0,0,180.tiff,180,train,canine lung cancer
2973.5,2451.0,0,180.tiff,180,train,canine lung cancer
3193.5,4229.0,0,180.tiff,180,train,canine lung cancer
2746.0,2235.0,0,180.tiff,180,train,canine lung cancer
1945.5,2429.5,0,180.tiff,180,train,canine lung cancer
655.0,867.0,1,181.tiff,181,train,canine lung cancer
1787.0,234.0,1,181.tiff,181,train,canine lung cancer
2509.0,371.0,1,181.tiff,181,train,canine lung cancer
3393.0,359.0,0,181.tiff,181,train,canine lung cancer
1922.0,1018.0,1,181.tiff,181,train,canine lung cancer
3467.0,1378.0,1,181.tiff,181,train,canine lung cancer
5552.0,1043.0,1,181.tiff,181,train,canine lung cancer
6001.0,1694.0,1,181.tiff,181,train,canine lung cancer
5650.0,2645.0,0,181.tiff,181,train,canine lung cancer
6286.0,2129.0,1,181.tiff,181,train,canine lung cancer
6256.0,1897.0,1,181.tiff,181,train,canine lung cancer
4711.0,3138.0,1,181.tiff,181,train,canine lung cancer
4155.0,3200.0,1,181.tiff,181,train,canine lung cancer
2622.0,4080.0,1,181.tiff,181,train,canine lung cancer
3077.0,4226.0,1,181.tiff,181,train,canine lung cancer
2994.0,3701.0,0,181.tiff,181,train,canine lung cancer
5655.0,4633.0,1,181.tiff,181,train,canine lung cancer
6453.0,4586.0,0,181.tiff,181,train,canine lung cancer
1982.0,125.0,0,182.tiff,182,train,canine lung cancer
2420.0,13.0,0,182.tiff,182,train,canine lung cancer
2199.0,514.0,0,182.tiff,182,train,canine lung cancer
6367.0,735.0,1,182.tiff,182,train,canine lung cancer
4097.0,1432.0,1,182.tiff,182,train,canine lung cancer
3896.0,1315.0,1,182.tiff,182,train,canine lung cancer
5041.0,1100.0,1,182.tiff,182,train,canine lung cancer
536.0,2699.0,0,182.tiff,182,train,canine lung cancer
4423.0,1943.0,1,182.tiff,182,train,canine lung cancer
5507.0,2198.0,0,182.tiff,182,train,canine lung cancer
4440.0,2272.0,0,182.tiff,182,train,canine lung cancer
6323.0,1909.0,0,182.tiff,182,train,canine lung cancer
1140.0,3477.0,1,182.tiff,182,train,canine lung cancer
802.0,3328.0,1,182.tiff,182,train,canine lung cancer
731.0,4459.0,0,182.tiff,182,train,canine lung cancer
4081.0,3967.0,0,182.tiff,182,train,canine lung cancer
6141.0,3785.0,0,182.tiff,182,train,canine lung cancer
874.0,4514.0,0,182.tiff,182,train,canine lung cancer
2751.0,4593.0,1,182.tiff,182,train,canine lung cancer
1693.0,624.0,0,183.tiff,183,train,canine lung cancer
1945.0,105.0,0,183.tiff,183,train,canine lung cancer
2184.0,1572.0,0,183.tiff,183,train,canine lung cancer
3577.0,1612.0,1,183.tiff,183,train,canine lung cancer
3902.0,1408.0,1,183.tiff,183,train,canine lung cancer
5424.0,1142.0,0,183.tiff,183,train,canine lung cancer
5660.0,1577.0,1,183.tiff,183,train,canine lung cancer
3570.0,1962.0,1,183.tiff,183,train,canine lung cancer
4419.0,2138.0,1,183.tiff,183,train,canine lung cancer
6556.0,2293.0,1,183.tiff,183,train,canine lung cancer
628.0,2726.0,1,183.tiff,183,train,canine lung cancer
1530.0,2659.0,1,183.tiff,183,train,canine lung cancer
3906.0,2641.0,1,183.tiff,183,train,canine lung cancer
4308.0,2670.0,1,183.tiff,183,train,canine lung cancer
6270.0,2522.0,1,183.tiff,183,train,canine lung cancer
863.0,4046.0,1,183.tiff,183,train,canine lung cancer
612.0,3543.0,1,183.tiff,183,train,canine lung cancer
2081.0,3653.0,1,183.tiff,183,train,canine lung cancer
1577.0,3437.0,0,183.tiff,183,train,canine lung cancer
4370.0,3987.0,1,183.tiff,183,train,canine lung cancer
4098.0,3775.0,0,183.tiff,183,train,canine lung cancer
5526.0,3626.0,0,183.tiff,183,train,canine lung cancer
5867.0,4042.0,1,183.tiff,183,train,canine lung cancer
794.0,4160.0,0,183.tiff,183,train,canine lung cancer
5032.0,4590.0,1,183.tiff,183,train,canine lung cancer
4122.5,3270.0,0,183.tiff,183,train,canine lung cancer
6470.0,2793.5,0,183.tiff,183,train,canine lung cancer
4767.0,1853.0,0,183.tiff,183,train,canine lung cancer
6478.0,1909.0,0,183.tiff,183,train,canine lung cancer
6478.0,441.5,0,183.tiff,183,train,canine lung cancer
5810.0,1813.5,0,183.tiff,183,train,canine lung cancer
2868.5,3185.5,0,183.tiff,183,train,canine lung cancer
3709.0,630.0,0,183.tiff,183,train,canine lung cancer
1490.5,148.5,1,183.tiff,183,train,canine lung cancer
2253.0,2330.5,0,183.tiff,183,train,canine lung cancer
1232.5,2337.5,0,183.tiff,183,train,canine lung cancer
5039.5,1392.5,0,183.tiff,183,train,canine lung cancer
5046.0,128.0,0,183.tiff,183,train,canine lung cancer
3298.0,2579.0,0,183.tiff,183,train,canine lung cancer
223.5,1055.5,0,183.tiff,183,train,canine lung cancer
5048.5,380.5,0,183.tiff,183,train,canine lung cancer
3761.0,759.0,0,184.tiff,184,val,canine lung cancer
6320.0,296.0,0,184.tiff,184,val,canine lung cancer
3628.0,1256.0,1,184.tiff,184,val,canine lung cancer
4893.0,950.0,0,184.tiff,184,val,canine lung cancer
6269.0,1607.0,1,184.tiff,184,val,canine lung cancer
2668.0,2712.0,0,184.tiff,184,val,canine lung cancer
2404.0,2725.0,0,184.tiff,184,val,canine lung cancer
1986.0,3464.0,1,184.tiff,184,val,canine lung cancer
3872.0,3348.0,0,184.tiff,184,val,canine lung cancer
4084.0,3205.0,0,184.tiff,184,val,canine lung cancer
4649.0,3150.0,1,184.tiff,184,val,canine lung cancer
1132.0,3859.0,1,184.tiff,184,val,canine lung cancer
3987.0,3714.0,1,184.tiff,184,val,canine lung cancer
4051.0,3999.0,0,184.tiff,184,val,canine lung cancer
6365.0,3666.0,1,184.tiff,184,val,canine lung cancer
910.0,474.0,0,185.tiff,185,val,canine lung cancer
5435.0,775.0,1,185.tiff,185,val,canine lung cancer
4687.0,542.0,1,185.tiff,185,val,canine lung cancer
4732.0,695.0,1,185.tiff,185,val,canine lung cancer
3299.0,974.0,0,185.tiff,185,val,canine lung cancer
4641.0,1647.0,1,185.tiff,185,val,canine lung cancer
6505.0,1395.0,1,185.tiff,185,val,canine lung cancer
6481.0,1214.0,1,185.tiff,185,val,canine lung cancer
765.0,2384.0,0,185.tiff,185,val,canine lung cancer
856.0,2342.0,0,185.tiff,185,val,canine lung cancer
846.0,2220.0,0,185.tiff,185,val,canine lung cancer
1781.0,2028.0,0,185.tiff,185,val,canine lung cancer
2419.0,2196.0,1,185.tiff,185,val,canine lung cancer
2308.0,1960.0,0,185.tiff,185,val,canine lung cancer
3507.0,2186.0,1,185.tiff,185,val,canine lung cancer
3898.0,2418.0,1,185.tiff,185,val,canine lung cancer
3831.0,2248.0,0,185.tiff,185,val,canine lung cancer
4086.0,2387.0,1,185.tiff,185,val,canine lung cancer
6132.0,2573.0,0,185.tiff,185,val,canine lung cancer
942.0,3522.0,0,185.tiff,185,val,canine lung cancer
1924.0,2835.0,1,185.tiff,185,val,canine lung cancer
4330.0,3417.0,1,185.tiff,185,val,canine lung cancer
6464.0,3084.0,1,185.tiff,185,val,canine lung cancer
1829.0,4137.0,1,185.tiff,185,val,canine lung cancer
2609.0,3815.0,0,185.tiff,185,val,canine lung cancer
1922.0,4181.0,1,185.tiff,185,val,canine lung cancer
4762.0,3850.0,0,185.tiff,185,val,canine lung cancer
5115.0,4168.0,1,185.tiff,185,val,canine lung cancer
5343.0,4083.0,1,185.tiff,185,val,canine lung cancer
5519.0,4010.0,1,185.tiff,185,val,canine lung cancer
5748.0,4325.0,1,185.tiff,185,val,canine lung cancer
1174.0,4869.0,0,185.tiff,185,val,canine lung cancer
940.0,4541.0,1,185.tiff,185,val,canine lung cancer
794.0,4552.0,0,185.tiff,185,val,canine lung cancer
4402.0,4505.0,0,185.tiff,185,val,canine lung cancer
6071.0,4641.0,1,185.tiff,185,val,canine lung cancer
6114.0,4459.0,0,185.tiff,185,val,canine lung cancer
4095.0,1288.0,1,185.tiff,185,val,canine lung cancer
5557.0,4511.5,0,185.tiff,185,val,canine lung cancer
3561.0,497.0,0,185.tiff,185,val,canine lung cancer
4258.5,2797.5,0,185.tiff,185,val,canine lung cancer
4038.5,454.5,0,185.tiff,185,val,canine lung cancer
2434.5,1654.0,0,185.tiff,185,val,canine lung cancer
3192.0,3437.0,0,185.tiff,185,val,canine lung cancer
50.5,249.0,0,185.tiff,185,val,canine lung cancer
5178.5,1038.5,0,185.tiff,185,val,canine lung cancer
3234.5,1274.5,0,185.tiff,185,val,canine lung cancer
2436.0,3290.0,0,185.tiff,185,val,canine lung cancer
6066.5,932.5,0,185.tiff,185,val,canine lung cancer
1089.0,576.0,0,186.tiff,186,train,canine lung cancer
2486.0,508.0,0,186.tiff,186,train,canine lung cancer
6033.0,535.0,0,186.tiff,186,train,canine lung cancer
6460.0,1255.0,1,186.tiff,186,train,canine lung cancer
6488.0,1679.0,0,186.tiff,186,train,canine lung cancer
1504.0,2254.0,0,186.tiff,186,train,canine lung cancer
2678.0,2069.0,0,186.tiff,186,train,canine lung cancer
2336.0,2733.0,0,186.tiff,186,train,canine lung cancer
3828.0,2186.0,0,186.tiff,186,train,canine lung cancer
4092.0,2664.0,0,186.tiff,186,train,canine lung cancer
719.0,3498.0,0,186.tiff,186,train,canine lung cancer
1638.0,3883.0,0,186.tiff,186,train,canine lung cancer
1853.0,4442.0,0,186.tiff,186,train,canine lung cancer
282.0,4657.0,0,186.tiff,186,train,canine lung cancer
1298.0,4512.0,1,186.tiff,186,train,canine lung cancer
5277.0,818.0,1,187.tiff,187,train,canine lung cancer
4830.0,115.0,0,187.tiff,187,train,canine lung cancer
4918.0,386.0,0,187.tiff,187,train,canine lung cancer
6314.0,1154.0,1,187.tiff,187,train,canine lung cancer
5944.0,954.0,0,187.tiff,187,train,canine lung cancer
1489.0,1819.0,0,187.tiff,187,train,canine lung cancer
2932.0,1530.0,1,187.tiff,187,train,canine lung cancer
1780.0,1979.0,1,187.tiff,187,train,canine lung cancer
