x,y,label,filename,slide,split,tumortype
4080,312,1,039.tiff,39,test,human breast cancer
5080,1544,2,039.tiff,39,test,human breast cancer
1544,3006,2,039.tiff,39,test,human breast cancer
2056,2338,2,039.tiff,39,test,human breast cancer
1768,474,2,039.tiff,39,test,human breast cancer
2502,574,2,040.tiff,40,train,human breast cancer
2293,764,1,040.tiff,40,train,human breast cancer
262,519,1,040.tiff,40,train,human breast cancer
325,783,2,040.tiff,40,train,human breast cancer
6300,683,1,040.tiff,40,train,human breast cancer
282,1033,2,040.tiff,40,train,human breast cancer
776,1359,2,040.tiff,40,train,human breast cancer
2302,1363,2,040.tiff,40,train,human breast cancer
3818,1337,1,040.tiff,40,train,human breast cancer
3856,1236,1,040.tiff,40,train,human breast cancer
5072,1062,1,040.tiff,40,train,human breast cancer
6792,1499,2,040.tiff,40,train,human breast cancer
4858,1817,1,040.tiff,40,train,human breast cancer
7052,1970,2,040.tiff,40,train,human breast cancer
521,2809,1,040.tiff,40,train,human breast cancer
2458,2521,1,040.tiff,40,train,human breast cancer
4734,3159,1,040.tiff,40,train,human breast cancer
7115,2990,2,040.tiff,40,train,human breast cancer
74,3692,2,040.tiff,40,train,human breast cancer
1953,3287,2,040.tiff,40,train,human breast cancer
1268,4507,1,040.tiff,40,train,human breast cancer
2758,4455,2,040.tiff,40,train,human breast cancer
3182,4548,2,040.tiff,40,train,human breast cancer
3657,4192,1,040.tiff,40,train,human breast cancer
4613,4265,1,040.tiff,40,train,human breast cancer
6323,4266,1,040.tiff,40,train,human breast cancer
448,5335,1,040.tiff,40,train,human breast cancer
575,4752,2,040.tiff,40,train,human breast cancer
5608,4657,2,040.tiff,40,train,human breast cancer
141,1106,2,040.tiff,40,train,human breast cancer
800,4258,2,040.tiff,40,train,human breast cancer
1531,2793,2,040.tiff,40,train,human breast cancer
2528,356,2,040.tiff,40,train,human breast cancer
170,1484,2,040.tiff,40,train,human breast cancer
880,3418,2,040.tiff,40,train,human breast cancer
6796,645,2,040.tiff,40,train,human breast cancer
2328,1055,2,040.tiff,40,train,human breast cancer
4665,2180,2,040.tiff,40,train,human breast cancer
4781,222,2,040.tiff,40,train,human breast cancer
3050,3423,2,040.tiff,40,train,human breast cancer
3035,3193,2,040.tiff,40,train,human breast cancer
1455,4178,2,040.tiff,40,train,human breast cancer
6757,4568,2,040.tiff,40,train,human breast cancer
4177,1348,2,040.tiff,40,train,human breast cancer
6467,498,2,040.tiff,40,train,human breast cancer
1412,4449,2,040.tiff,40,train,human breast cancer
4668,2874,2,040.tiff,40,train,human breast cancer
2535,938,2,040.tiff,40,train,human breast cancer
2357,1846,2,040.tiff,40,train,human breast cancer
549,1420,2,040.tiff,40,train,human breast cancer
6875,787,2,040.tiff,40,train,human breast cancer
1992,2786,2,040.tiff,40,train,human breast cancer
1028,1437,2,040.tiff,40,train,human breast cancer
1771,2674,2,040.tiff,40,train,human breast cancer
1513,2338,2,040.tiff,40,train,human breast cancer
4811,2510,2,040.tiff,40,train,human breast cancer
4317,3693,2,040.tiff,40,train,human breast cancer
4174,2482,2,040.tiff,40,train,human breast cancer
1127,438,2,041.tiff,41,train,human breast cancer
688,2085,2,041.tiff,41,train,human breast cancer
2851,3754,1,041.tiff,41,train,human breast cancer
5877,3551,1,041.tiff,41,train,human breast cancer
6089,3302,2,041.tiff,41,train,human breast cancer
4690,4169,1,041.tiff,41,train,human breast cancer
1294,4900,1,041.tiff,41,train,human breast cancer
4233,4361,2,041.tiff,41,train,human breast cancer
836,4170,2,041.tiff,41,train,human breast cancer
1248,1884,2,041.tiff,41,train,human breast cancer
3513,4178,2,041.tiff,41,train,human breast cancer
4176,4909,2,041.tiff,41,train,human breast cancer
593,1466,2,041.tiff,41,train,human breast cancer
2987,2773,2,041.tiff,41,train,human breast cancer
5168,3260,2,042.tiff,42,val,human breast cancer
955,2233,2,042.tiff,42,val,human breast cancer
3201,1306,2,042.tiff,42,val,human breast cancer
2679,1438,2,042.tiff,42,val,human breast cancer
3816,2338,2,042.tiff,42,val,human breast cancer
1362,381,2,042.tiff,42,val,human breast cancer
2215,463,2,042.tiff,42,val,human breast cancer
5112,357,2,042.tiff,42,val,human breast cancer
3164,1417,2,042.tiff,42,val,human breast cancer
5586,702,2,042.tiff,42,val,human breast cancer
2727,958,2,042.tiff,42,val,human breast cancer
4230,14,2,042.tiff,42,val,human breast cancer
860,1038,2,042.tiff,42,val,human breast cancer
3436,211,2,043.tiff,43,train,human breast cancer
4872,265,2,043.tiff,43,train,human breast cancer
6707,240,2,043.tiff,43,train,human breast cancer
2496,1416,2,043.tiff,43,train,human breast cancer
4069,1150,2,043.tiff,43,train,human breast cancer
3637,1478,1,043.tiff,43,train,human breast cancer
5266,918,2,043.tiff,43,train,human breast cancer
4560,2091,1,043.tiff,43,train,human breast cancer
7052,1835,1,043.tiff,43,train,human breast cancer
58,2737,1,043.tiff,43,train,human breast cancer
2715,2910,2,043.tiff,43,train,human breast cancer
5526,2547,2,043.tiff,43,train,human breast cancer
1364,3620,2,043.tiff,43,train,human breast cancer
5892,3550,2,043.tiff,43,train,human breast cancer
7065,3239,1,043.tiff,43,train,human breast cancer
1149,4571,2,043.tiff,43,train,human breast cancer
232,5388,2,043.tiff,43,train,human breast cancer
3523,5190,2,043.tiff,43,train,human breast cancer
4917,4793,2,043.tiff,43,train,human breast cancer
6477,2735,2,043.tiff,43,train,human breast cancer
3727,1269,2,044.tiff,44,train,human breast cancer
647,3803,2,044.tiff,44,train,human breast cancer
5778,5028,2,044.tiff,44,train,human breast cancer
6902,5294,2,044.tiff,44,train,human breast cancer
6252,346,2,044.tiff,44,train,human breast cancer
2230,4705,2,044.tiff,44,train,human breast cancer
2131,618,1,045.tiff,45,train,human breast cancer
1515,377,2,045.tiff,45,train,human breast cancer
2300,2751,2,045.tiff,45,train,human breast cancer
507,3709,1,045.tiff,45,train,human breast cancer
1414,3354,2,045.tiff,45,train,human breast cancer
6819,3666,1,045.tiff,45,train,human breast cancer
5145,4634,2,045.tiff,45,train,human breast cancer
3083,1810,2,045.tiff,45,train,human breast cancer
1499,3614,1,045.tiff,45,train,human breast cancer
2288,2237,1,045.tiff,45,train,human breast cancer
4629,2291,2,045.tiff,45,train,human breast cancer
5098,4788,2,045.tiff,45,train,human breast cancer
2420,957,2,045.tiff,45,train,human breast cancer
6012,951,2,045.tiff,45,train,human breast cancer
5396,1456,1,046.tiff,46,train,human breast cancer
2745,1878,2,046.tiff,46,train,human breast cancer
6251,2288,2,046.tiff,46,train,human breast cancer
2876,3676,2,046.tiff,46,train,human breast cancer
2335,5061,1,046.tiff,46,train,human breast cancer
6439,4993,2,046.tiff,46,train,human breast cancer
3630,5007,1,046.tiff,46,train,human breast cancer
701,4636,1,046.tiff,46,train,human breast cancer
1841,777,2,046.tiff,46,train,human breast cancer
4639,4613,2,046.tiff,46,train,human breast cancer
5327,3185,2,046.tiff,46,train,human breast cancer
4105,958,2,046.tiff,46,train,human breast cancer
1383,317,1,047.tiff,47,train,human breast cancer
5997,1529,2,047.tiff,47,train,human breast cancer
552,2291,2,047.tiff,47,train,human breast cancer
2116,2081,2,047.tiff,47,train,human breast cancer
1716,2129,1,047.tiff,47,train,human breast cancer
2921,1962,1,047.tiff,47,train,human breast cancer
3627,1969,2,047.tiff,47,train,human breast cancer
4288,2341,2,047.tiff,47,train,human breast cancer
4867,2219,1,047.tiff,47,train,human breast cancer
6629,1806,1,047.tiff,47,train,human breast cancer
6363,2091,2,047.tiff,47,train,human breast cancer
2828,2525,2,047.tiff,47,train,human breast cancer
2138,3694,2,047.tiff,47,train,human breast cancer
4052,3409,2,047.tiff,47,train,human breast cancer
4983,3561,1,047.tiff,47,train,human breast cancer
7021,3443,1,047.tiff,47,train,human breast cancer
952,4168,2,047.tiff,47,train,human breast cancer
1758,4402,1,047.tiff,47,train,human breast cancer
5845,4054,2,047.tiff,47,train,human breast cancer
912,5340,2,047.tiff,47,train,human breast cancer
3543,4777,2,047.tiff,47,train,human breast cancer
4992,4834,2,047.tiff,47,train,human breast cancer
3276,2402,2,047.tiff,47,train,human breast cancer
2803,3496,2,047.tiff,47,train,human breast cancer
124,14,2,047.tiff,47,train,human breast cancer
1769,1794,2,048.tiff,48,test,human breast cancer
4852,2548,2,048.tiff,48,test,human breast cancer
1514,3367,2,048.tiff,48,test,human breast cancer
2866,3212,2,048.tiff,48,test,human breast cancer
875,4765,2,048.tiff,48,test,human breast cancer
926,4874,2,048.tiff,48,test,human breast cancer
2388,4669,2,048.tiff,48,test,human breast cancer
4210,2257,2,048.tiff,48,test,human breast cancer
5689,501,2,049.tiff,49,train,human breast cancer
4322,101,2,049.tiff,49,train,human breast cancer
2895,2200,1,049.tiff,49,train,human breast cancer
6484,1832,2,049.tiff,49,train,human breast cancer
4362,3081,1,049.tiff,49,train,human breast cancer
6050,2507,1,049.tiff,49,train,human breast cancer
3659,3411,2,049.tiff,49,train,human breast cancer
4521,3278,1,049.tiff,49,train,human breast cancer
5763,3795,2,049.tiff,49,train,human breast cancer
6778,3502,2,049.tiff,49,train,human breast cancer
2975,4435,2,049.tiff,49,train,human breast cancer
5286,4265,1,049.tiff,49,train,human breast cancer
4441,4077,1,049.tiff,49,train,human breast cancer
4857,4517,2,049.tiff,49,train,human breast cancer
2752,5215,1,049.tiff,49,train,human breast cancer
5479,2322,1,049.tiff,49,train,human breast cancer
5432,3257,2,049.tiff,49,train,human breast cancer
2483,760,2,049.tiff,49,train,human breast cancer
5349,4050,2,049.tiff,49,train,human breast cancer
2172,4661,2,049.tiff,49,train,human breast cancer
1026,315,1,050.tiff,50,train,human breast cancer
783,377,1,050.tiff,50,train,human breast cancer
3593,312,1,050.tiff,50,train,human breast cancer
6829,161,1,050.tiff,50,train,human breast cancer
1134,1119,1,050.tiff,50,train,human breast cancer
1195,1230,2,050.tiff,50,train,human breast cancer
4280,1381,2,050.tiff,50,train,human breast cancer
1394,2303,1,050.tiff,50,train,human breast cancer
1282,2078,1,050.tiff,50,train,human breast cancer
132,2265,2,050.tiff,50,train,human breast cancer
1290,1729,1,050.tiff,50,train,human breast cancer
1440,1577,2,050.tiff,50,train,human breast cancer
2432,1859,2,050.tiff,50,train,human breast cancer
1437,2833,2,050.tiff,50,train,human breast cancer
2245,2957,1,050.tiff,50,train,human breast cancer
451,3563,2,050.tiff,50,train,human breast cancer
345,3854,1,050.tiff,50,train,human breast cancer
748,3677,2,050.tiff,50,train,human breast cancer
2548,3406,1,050.tiff,50,train,human breast cancer
2866,3717,2,050.tiff,50,train,human breast cancer
5460,3749,1,050.tiff,50,train,human breast cancer
4931,3133,1,050.tiff,50,train,human breast cancer
4709,3188,2,050.tiff,50,train,human breast cancer
6682,3532,2,050.tiff,50,train,human breast cancer
1373,3986,1,050.tiff,50,train,human breast cancer
2431,4637,2,050.tiff,50,train,human breast cancer
2044,5209,1,050.tiff,50,train,human breast cancer
5379,5173,1,050.tiff,50,train,human breast cancer
6076,3648,1,050.tiff,50,train,human breast cancer
6679,3562,1,050.tiff,50,train,human breast cancer
4707,1546,2,050.tiff,50,train,human breast cancer
6128,1662,1,050.tiff,50,train,human breast cancer
6574,2761,2,051.tiff,51,train,human breast cancer
6265,5234,2,051.tiff,51,train,human breast cancer
4531,1805,2,051.tiff,51,train,human breast cancer
3165,13,2,051.tiff,51,train,human breast cancer
6405,199,2,052.tiff,52,train,human breast cancer
5012,1226,2,052.tiff,52,train,human breast cancer
5669,1049,2,052.tiff,52,train,human breast cancer
600,2875,2,052.tiff,52,train,human breast cancer
489,3556,2,052.tiff,52,train,human breast cancer
1515,3180,2,052.tiff,52,train,human breast cancer
1820,1047,2,052.tiff,52,train,human breast cancer
4792,1696,2,052.tiff,52,train,human breast cancer
3240,3238,2,052.tiff,52,train,human breast cancer
3462,2290,2,053.tiff,53,train,human breast cancer
4654,1965,2,053.tiff,53,train,human breast cancer
1594,4627,2,053.tiff,53,train,human breast cancer
5756,3361,2,053.tiff,53,train,human breast cancer
3867,4259,2,053.tiff,53,train,human breast cancer
5866,3968,2,053.tiff,53,train,human breast cancer
5272,2478,2,053.tiff,53,train,human breast cancer
6754,2617,2,053.tiff,53,train,human breast cancer
2713,1527,2,053.tiff,53,train,human breast cancer
3701,4022,2,053.tiff,53,train,human breast cancer
6174,3769,2,053.tiff,53,train,human breast cancer
4309,1325,1,054.tiff,54,val,human breast cancer
703,2951,2,054.tiff,54,val,human breast cancer
3552,2831,2,054.tiff,54,val,human breast cancer
2056,3270,1,054.tiff,54,val,human breast cancer
154,4906,1,054.tiff,54,val,human breast cancer
6154,5091,1,054.tiff,54,val,human breast cancer
6524,4804,1,054.tiff,54,val,human breast cancer
4043,4914,1,054.tiff,54,val,human breast cancer
2084,3230,1,054.tiff,54,val,human breast cancer
320,4697,2,054.tiff,54,val,human breast cancer
1863,2601,2,054.tiff,54,val,human breast cancer
5559,1556,2,054.tiff,54,val,human breast cancer
3373,2656,2,054.tiff,54,val,human breast cancer
1026,1938,2,054.tiff,54,val,human breast cancer
2327,945,2,054.tiff,54,val,human breast cancer
933,1358,2,054.tiff,54,val,human breast cancer
43,1896,2,054.tiff,54,val,human breast cancer
84,1413,2,054.tiff,54,val,human breast cancer
5589,4630,2,054.tiff,54,val,human breast cancer
3923,931,2,054.tiff,54,val,human breast cancer
5724,3119,2,054.tiff,54,val,human breast cancer
6105,5022,2,054.tiff,54,val,human breast cancer
5403,3070,2,054.tiff,54,val,human breast cancer
5746,1853,2,054.tiff,54,val,human breast cancer
3700,343,2,054.tiff,54,val,human breast cancer
4980,4791,2,054.tiff,54,val,human breast cancer
4615,1449,2,054.tiff,54,val,human breast cancer
550,25,1,055.tiff,55,train,human breast cancer
445,208,2,055.tiff,55,train,human breast cancer
3250,141,1,055.tiff,55,train,human breast cancer
298,965,2,055.tiff,55,train,human breast cancer
4666,1679,1,055.tiff,55,train,human breast cancer
3161,3181,2,055.tiff,55,train,human breast cancer
2873,4463,2,055.tiff,55,train,human breast cancer
3109,4093,2,055.tiff,55,train,human breast cancer
1026,710,2,056.tiff,56,train,human breast cancer
3343,779,2,056.tiff,56,train,human breast cancer
4556,731,2,056.tiff,56,train,human breast cancer
5798,229,2,056.tiff,56,train,human breast cancer
6664,2316,1,056.tiff,56,train,human breast cancer
1557,2895,2,056.tiff,56,train,human breast cancer
2284,2574,2,056.tiff,56,train,human breast cancer
3336,2851,1,056.tiff,56,train,human breast cancer
2903,2586,2,056.tiff,56,train,human breast cancer
3420,2400,1,056.tiff,56,train,human breast cancer
685,3352,2,056.tiff,56,train,human breast cancer
6535,3748,1,056.tiff,56,train,human breast cancer
6342,3517,1,056.tiff,56,train,human breast cancer
5876,3575,2,056.tiff,56,train,human breast cancer
6936,3770,2,056.tiff,56,train,human breast cancer
6338,4411,1,056.tiff,56,train,human breast cancer
46,5303,2,056.tiff,56,train,human breast cancer
430,5306,2,056.tiff,56,train,human breast cancer
4934,4726,1,056.tiff,56,train,human breast cancer
6922,4636,2,056.tiff,56,train,human breast cancer
6222,4655,2,056.tiff,56,train,human breast cancer
5020,5026,2,056.tiff,56,train,human breast cancer
2690,2203,2,056.tiff,56,train,human breast cancer
1817,2519,2,056.tiff,56,train,human breast cancer
5695,2944,2,056.tiff,56,train,human breast cancer
396,3269,2,056.tiff,56,train,human breast cancer
4376,1459,2,056.tiff,56,train,human breast cancer
2788,3286,2,056.tiff,56,train,human breast cancer
37,4942,2,056.tiff,56,train,human breast cancer
316,3241,2,056.tiff,56,train,human breast cancer
1884,4159,2,056.tiff,56,train,human breast cancer
2142,663,2,056.tiff,56,train,human breast cancer
6558,3959,2,056.tiff,56,train,human breast cancer
3304,4478,2,056.tiff,56,train,human breast cancer
3030,3721,2,056.tiff,56,train,human breast cancer
5241,2514,2,056.tiff,56,train,human breast cancer
4152,2780,2,056.tiff,56,train,human breast cancer
5097,1802,2,056.tiff,56,train,human breast cancer
6052,4735,2,056.tiff,56,train,human breast cancer
5551,3947,2,056.tiff,56,train,human breast cancer
4211,1022,2,056.tiff,56,train,human breast cancer
6922,829,2,056.tiff,56,train,human breast cancer
3735,2318,2,056.tiff,56,train,human breast cancer
19,4868,2,056.tiff,56,train,human breast cancer
4638,823,2,056.tiff,56,train,human breast cancer
6296,4369,1,056.tiff,56,train,human breast cancer
6015,3355,2,056.tiff,56,train,human breast cancer
4808,3817,2,056.tiff,56,train,human breast cancer
5567,4195,2,056.tiff,56,train,human breast cancer
4318,1835,2,056.tiff,56,train,human breast cancer
1873,3106,2,056.tiff,56,train,human breast cancer
5312,565,2,056.tiff,56,train,human breast cancer
3856,3719,2,056.tiff,56,train,human breast cancer
3246,448,2,056.tiff,56,train,human breast cancer
6517,4623,2,056.tiff,56,train,human breast cancer
2004,2555,2,056.tiff,56,train,human breast cancer
3232,2181,2,056.tiff,56,train,human breast cancer
6936,3926,2,056.tiff,56,train,human breast cancer
2788,3688,2,056.tiff,56,train,human breast cancer
3170,2864,2,056.tiff,56,train,human breast cancer
3284,3326,2,056.tiff,56,train,human breast cancer
2327,4089,2,056.tiff,56,train,human breast cancer
3009,1894,2,056.tiff,56,train,human breast cancer
1849,2567,2,056.tiff,56,train,human breast cancer
5867,4153,2,056.tiff,56,train,human breast cancer
3199,4894,2,056.tiff,56,train,human breast cancer
4403,3722,2,056.tiff,56,train,human breast cancer
1069,2795,2,056.tiff,56,train,human breast cancer
3269,166,2,056.tiff,56,train,human breast cancer
2543,4339,2,056.tiff,56,train,human breast cancer
2314,2432,2,056.tiff,56,train,human breast cancer
3218,1283,2,056.tiff,56,train,human breast cancer
413,536,2,056.tiff,56,train,human breast cancer
6924,480,2,056.tiff,56,train,human breast cancer
473,3324,2,056.tiff,56,train,human breast cancer
1398,4085,2,056.tiff,56,train,human breast cancer
4018,2461,2,056.tiff,56,train,human breast cancer
5027,56,2,056.tiff,56,train,human breast cancer
4632,583,2,056.tiff,56,train,human breast cancer
3692,2687,2,056.tiff,56,train,human breast cancer
1623,1959,2,056.tiff,56,train,human breast cancer
2709,3736,2,056.tiff,56,train,human breast cancer
304,696,2,056.tiff,56,train,human breast cancer
4775,3275,2,056.tiff,56,train,human breast cancer
1875,1450,2,056.tiff,56,train,human breast cancer
2189,3867,2,056.tiff,56,train,human breast cancer
4592,3405,2,056.tiff,56,train,human breast cancer
4850,2594,2,056.tiff,56,train,human breast cancer
821,3802,2,056.tiff,56,train,human breast cancer
4638,3356,2,056.tiff,56,train,human breast cancer
5608,1938,2,056.tiff,56,train,human breast cancer
4576,2168,2,056.tiff,56,train,human breast cancer
4381,945,2,056.tiff,56,train,human breast cancer
4893,4154,2,056.tiff,56,train,human breast cancer
1871,1249,2,056.tiff,56,train,human breast cancer
1013,256,1,057.tiff,57,train,human breast cancer
431,224,2,057.tiff,57,train,human breast cancer
376,565,2,057.tiff,57,train,human breast cancer
5782,595,2,057.tiff,57,train,human breast cancer
1079,1508,1,057.tiff,57,train,human breast cancer
2715,1390,2,057.tiff,57,train,human breast cancer
1740,827,2,057.tiff,57,train,human breast cancer
421,2744,2,057.tiff,57,train,human breast cancer
1466,2487,2,057.tiff,57,train,human breast cancer
2916,2929,1,057.tiff,57,train,human breast cancer
3369,3443,1,057.tiff,57,train,human breast cancer
3634,3126,2,057.tiff,57,train,human breast cancer
4726,3917,2,057.tiff,57,train,human breast cancer
2082,4898,2,057.tiff,57,train,human breast cancer
2289,4792,2,057.tiff,57,train,human breast cancer
2969,4972,2,057.tiff,57,train,human breast cancer
5412,5071,2,057.tiff,57,train,human breast cancer
5926,5059,1,057.tiff,57,train,human breast cancer
5827,5126,2,057.tiff,57,train,human breast cancer
6728,5213,2,057.tiff,57,train,human breast cancer
898,2624,2,057.tiff,57,train,human breast cancer
2120,3905,2,057.tiff,57,train,human breast cancer
4986,2292,1,057.tiff,57,train,human breast cancer
2397,528,2,057.tiff,57,train,human breast cancer
337,4781,2,057.tiff,57,train,human breast cancer
6282,1659,2,057.tiff,57,train,human breast cancer
6477,284,2,057.tiff,57,train,human breast cancer
3802,1127,2,057.tiff,57,train,human breast cancer
3777,1072,2,057.tiff,57,train,human breast cancer
4933,1378,2,057.tiff,57,train,human breast cancer
5757,1979,2,057.tiff,57,train,human breast cancer
6031,288,2,057.tiff,57,train,human breast cancer
482,3608,2,057.tiff,57,train,human breast cancer
5996,661,2,057.tiff,57,train,human breast cancer
3318,3691,1,057.tiff,57,train,human breast cancer
6670,3750,2,057.tiff,57,train,human breast cancer
6706,5098,2,057.tiff,57,train,human breast cancer
973,933,2,057.tiff,57,train,human breast cancer
2649,2071,2,057.tiff,57,train,human breast cancer
4471,2478,2,057.tiff,57,train,human breast cancer
3889,3234,2,057.tiff,57,train,human breast cancer
2296,934,2,057.tiff,57,train,human breast cancer
3342,160,2,057.tiff,57,train,human breast cancer
389,3729,2,057.tiff,57,train,human breast cancer
182,3562,2,057.tiff,57,train,human breast cancer
4161,496,2,057.tiff,57,train,human breast cancer
3041,436,2,057.tiff,57,train,human breast cancer
96,2861,2,057.tiff,57,train,human breast cancer
3997,574,2,058.tiff,58,train,human breast cancer
5381,689,1,058.tiff,58,train,human breast cancer
4726,614,1,058.tiff,58,train,human breast cancer
516,1030,2,058.tiff,58,train,human breast cancer
4090,2021,1,058.tiff,58,train,human breast cancer
4121,1676,1,058.tiff,58,train,human breast cancer
6326,1922,2,058.tiff,58,train,human breast cancer
2300,2884,2,058.tiff,58,train,human breast cancer
4163,2321,2,058.tiff,58,train,human breast cancer
5954,2697,1,058.tiff,58,train,human breast cancer
1574,3572,1,058.tiff,58,train,human breast cancer
1031,4661,1,058.tiff,58,train,human breast cancer
3014,4449,2,058.tiff,58,train,human breast cancer
5563,3986,1,058.tiff,58,train,human breast cancer
5315,3972,2,058.tiff,58,train,human breast cancer
5481,4328,2,058.tiff,58,train,human breast cancer
4832,4628,1,058.tiff,58,train,human breast cancer
6176,3907,1,058.tiff,58,train,human breast cancer
1209,5180,1,058.tiff,58,train,human breast cancer
4189,4706,2,058.tiff,58,train,human breast cancer
1406,1766,2,058.tiff,58,train,human breast cancer
2318,85,1,058.tiff,58,train,human breast cancer
2284,4954,1,058.tiff,58,train,human breast cancer
1898,1941,2,058.tiff,58,train,human breast cancer
5058,3115,2,058.tiff,58,train,human breast cancer
4494,3398,2,058.tiff,58,train,human breast cancer
4088,483,2,058.tiff,58,train,human breast cancer
1405,3349,2,058.tiff,58,train,human breast cancer
4297,4161,2,058.tiff,58,train,human breast cancer
2559,4171,2,058.tiff,58,train,human breast cancer
1400,1165,2,058.tiff,58,train,human breast cancer
834,428,2,059.tiff,59,train,human breast cancer
258,276,1,059.tiff,59,train,human breast cancer
4249,703,1,059.tiff,59,train,human breast cancer
3804,328,1,059.tiff,59,train,human breast cancer
4896,791,2,059.tiff,59,train,human breast cancer
4346,50,2,059.tiff,59,train,human breast cancer
6868,581,1,059.tiff,59,train,human breast cancer
5961,155,2,059.tiff,59,train,human breast cancer
145,948,2,059.tiff,59,train,human breast cancer
2248,1122,2,059.tiff,59,train,human breast cancer
2537,1194,2,059.tiff,59,train,human breast cancer
3957,1026,2,059.tiff,59,train,human breast cancer
4240,1160,2,059.tiff,59,train,human breast cancer
4790,1517,2,059.tiff,59,train,human breast cancer
4313,1337,2,059.tiff,59,train,human breast cancer
789,2110,2,059.tiff,59,train,human breast cancer
3550,2088,1,059.tiff,59,train,human breast cancer
6988,1783,1,059.tiff,59,train,human breast cancer
846,3235,2,059.tiff,59,train,human breast cancer
855,3160,2,059.tiff,59,train,human breast cancer
2775,3230,2,059.tiff,59,train,human breast cancer
3065,3833,2,059.tiff,59,train,human breast cancer
2954,3468,2,059.tiff,59,train,human breast cancer
4551,3289,1,059.tiff,59,train,human breast cancer
4887,3754,1,059.tiff,59,train,human breast cancer
6234,3216,2,059.tiff,59,train,human breast cancer
2834,4003,2,059.tiff,59,train,human breast cancer
2882,4076,2,059.tiff,59,train,human breast cancer
6411,806,2,059.tiff,59,train,human breast cancer
4290,2520,2,059.tiff,59,train,human breast cancer
3008,4942,1,059.tiff,59,train,human breast cancer
251,1996,2,059.tiff,59,train,human breast cancer
5455,1597,2,059.tiff,59,train,human breast cancer
2215,3091,2,059.tiff,59,train,human breast cancer
3935,28,2,059.tiff,59,train,human breast cancer
6920,4250,2,059.tiff,59,train,human breast cancer
36,1673,1,059.tiff,59,train,human breast cancer
6005,3786,2,059.tiff,59,train,human breast cancer
2913,4204,2,059.tiff,59,train,human breast cancer
4871,972,2,059.tiff,59,train,human breast cancer
5060,1683,2,059.tiff,59,train,human breast cancer
2807,4061,2,059.tiff,59,train,human breast cancer
3133,2313,2,059.tiff,59,train,human breast cancer
2001,3735,2,059.tiff,59,train,human breast cancer
5630,4789,2,059.tiff,59,train,human breast cancer
2819,3643,2,059.tiff,59,train,human breast cancer
4545,18,2,059.tiff,59,train,human breast cancer
1060,5075,1,059.tiff,59,train,human breast cancer
1149,2007,2,059.tiff,59,train,human breast cancer
1944,1149,2,059.tiff,59,train,human breast cancer
3320,3245,2,059.tiff,59,train,human breast cancer
1701,2784,2,059.tiff,59,train,human breast cancer
6714,2959,2,059.tiff,59,train,human breast cancer
3795,4340,2,059.tiff,59,train,human breast cancer
44,314,2,060.tiff,60,val,human breast cancer
4136,375,2,060.tiff,60,val,human breast cancer
5645,131,2,060.tiff,60,val,human breast cancer
6544,693,2,060.tiff,60,val,human breast cancer
393,1368,1,060.tiff,60,val,human breast cancer
1793,928,2,060.tiff,60,val,human breast cancer
2632,1130,2,060.tiff,60,val,human breast cancer
2918,963,2,060.tiff,60,val,human breast cancer
4257,1052,2,060.tiff,60,val,human breast cancer
5040,932,2,060.tiff,60,val,human breast cancer
5605,1170,2,060.tiff,60,val,human breast cancer
6483,930,1,060.tiff,60,val,human breast cancer
6650,1392,2,060.tiff,60,val,human breast cancer
4229,1980,1,060.tiff,60,val,human breast cancer
5464,2036,2,060.tiff,60,val,human breast cancer
5156,2087,2,060.tiff,60,val,human breast cancer
5834,1928,2,060.tiff,60,val,human breast cancer
6265,1842,2,060.tiff,60,val,human breast cancer
6595,2129,1,060.tiff,60,val,human breast cancer
912,2987,1,060.tiff,60,val,human breast cancer
1950,2918,1,060.tiff,60,val,human breast cancer
3665,2986,2,060.tiff,60,val,human breast cancer
4593,3109,1,060.tiff,60,val,human breast cancer
6118,3728,2,060.tiff,60,val,human breast cancer
2886,4324,1,060.tiff,60,val,human breast cancer
2322,3884,1,060.tiff,60,val,human breast cancer
4033,4188,2,060.tiff,60,val,human breast cancer
4305,4180,1,060.tiff,60,val,human breast cancer
4599,4169,1,060.tiff,60,val,human breast cancer
5792,4036,2,060.tiff,60,val,human breast cancer
4581,4034,1,060.tiff,60,val,human breast cancer
6201,3962,2,060.tiff,60,val,human breast cancer
6272,4101,2,060.tiff,60,val,human breast cancer
6025,4265,2,060.tiff,60,val,human breast cancer
719,4711,2,060.tiff,60,val,human breast cancer
808,5137,2,060.tiff,60,val,human breast cancer
3338,4975,1,060.tiff,60,val,human breast cancer
3711,4978,2,060.tiff,60,val,human breast cancer
4896,4762,2,060.tiff,60,val,human breast cancer
5279,4803,1,060.tiff,60,val,human breast cancer
6109,4867,2,060.tiff,60,val,human breast cancer
3201,2414,2,060.tiff,60,val,human breast cancer
3786,194,2,060.tiff,60,val,human breast cancer
915,3026,2,060.tiff,60,val,human breast cancer
6341,1813,2,060.tiff,60,val,human breast cancer
4010,736,2,061.tiff,61,train,human breast cancer
5160,962,2,061.tiff,61,train,human breast cancer
2266,1735,2,061.tiff,61,train,human breast cancer
3571,1767,2,061.tiff,61,train,human breast cancer
3921,1805,2,061.tiff,61,train,human breast cancer
2955,3548,2,061.tiff,61,train,human breast cancer
3796,3799,2,061.tiff,61,train,human breast cancer
